province,year_month,exposure,year,month,mean_lights
Camarines Norte,,0.0,2014,5,0.153384756
Camarines Norte,,0.0,2014,6,0.085520158
Camarines Norte,2014-07,0.37998,2014,7,0.122583333
Camarines Norte,,0.0,2014,8,0.144774948
Camarines Norte,2014-09,0.0,2014,9,0.167953139
Camarines Norte,,0.0,2014,10,0.084521314
Camarines Norte,,0.0,2014,11,-0.120323535
Camarines Norte,2014-12,0.21269,2014,12,0.005777323
Camarines Norte,2015-01,0.00316,2015,1,0.065257984
Camarines Norte,,0.0,2015,2,0.105710129
Camarines Norte,,0.0,2015,3,0.131240264
Camarines Norte,2015-04,0.0,2015,4,0.173340581
Camarines Norte,2015-05,0.0,2015,5,0.094214028
Camarines Norte,,0.0,2015,6,0.08836137
Camarines Norte,2015-07,0.0,2015,7,0.049952182
Camarines Norte,2015-08,0.0,2015,8,0.078444244
Camarines Norte,,0.0,2015,9,0.064988205
Camarines Norte,2015-10,0.00028,2015,10,0.033838895
Camarines Norte,,0.0,2015,11,0.055593303
Camarines Norte,2015-12,0.0,2015,12,0.034188961
Camarines Norte,,0.0,2016,1,-0.070773922
Camarines Norte,,0.0,2016,2,-0.045854776
Camarines Norte,,0.0,2016,3,0.023812433
Camarines Norte,,0.0,2016,4,0.163820565
Camarines Norte,,0.0,2016,5,0.228893705
Camarines Norte,,0.0,2016,6,0.046159323
Camarines Norte,2016-07,0.0,2016,7,0.047555057
Camarines Norte,,0.0,2016,8,0.052539757
Camarines Norte,2016-09,0.0,2016,9,0.075058595
Camarines Norte,2016-10,0.0,2016,10,0.074804582
Camarines Norte,2016-11,0.0,2016,11,-0.021057437
Camarines Norte,2016-12,0.0,2016,12,-0.039120595
Camarines Norte,,0.0,2017,1,0.050740716
Camarines Norte,,0.0,2017,2,0.181506379
Camarines Norte,,0.0,2017,3,0.272908819
Camarines Norte,,0.0,2017,4,0.443473379
Camarines Norte,,0.0,2017,5,0.483245846
Camarines Norte,,0.0,2017,6,0.255227711
Camarines Norte,,0.0,2017,7,0.210115649
Camarines Norte,2017-08,0.01032,2017,8,0.278708138
Camarines Norte,2017-09,0.0,2017,9,0.354582311
Camarines Norte,2017-10,0.0,2017,10,0.335808122
Camarines Norte,2017-11,0.0,2017,11,0.226668807
Camarines Norte,2017-12,0.0,2017,12,0.156068695
Camarines Norte,2018-01,0.0,2018,1,0.131226897
Camarines Norte,2018-02,0.0,2018,2,0.226284039
Camarines Norte,,0.0,2018,3,0.32194849
Camarines Norte,,0.0,2018,4,0.420089691
Camarines Norte,,0.0,2018,5,0.398575857
Camarines Norte,,0.0,2018,6,0.346078636
Camarines Norte,,0.0,2018,7,0.106531091
Camarines Norte,,0.0,2018,8,0.205504374
Camarines Norte,2018-09,0.0,2018,9,0.276031432
Camarines Norte,2018-10,0.0,2018,10,0.29537094
Camarines Norte,2018-11,0.0,2018,11,0.230975453
Camarines Norte,,0.0,2018,12,0.162163526
Camarines Norte,,0.0,2019,1,0.1358438
Camarines Norte,,0.0,2019,2,0.181000913
Camarines Norte,,0.0,2019,3,0.253814385
Camarines Norte,,0.0,2019,4,0.326479645
Camarines Norte,,0.0,2019,5,0.337010777
Camarines Norte,,0.0,2019,6,0.349343891
Camarines Norte,2019-07,0.0,2019,7,0.235951756
Camarines Norte,2019-08,0.0,2019,8,0.265475235
Camarines Norte,,0.0,2019,9,0.302128488
Camarines Norte,,0.0,2019,10,0.311895382
Camarines Norte,2019-11,0.0,2019,11,0.196060683
Camarines Norte,2019-12,0.0,2019,12,0.168908811
Camarines Norte,,0.0,2020,1,0.07460247
Camarines Norte,,0.0,2020,2,0.281141799
Camarines Norte,,0.0,2020,3,0.368757975
Camarines Norte,,0.0,2020,4,0.528776562
Camarines Norte,2020-05,0.08003,2020,5,0.369585453
Camarines Norte,,0.0,2020,6,0.321354995
Camarines Norte,,0.0,2020,7,0.323025546
Camarines Norte,,0.0,2020,8,0.308819485
Camarines Norte,,0.0,2020,9,0.354894692
Camarines Norte,2020-10,0.0,2020,10,0.270256531
Camarines Norte,2020-11,0.88249,2020,11,0.253401518
Camarines Norte,,0.0,2020,12,0.274709327
Camarines Norte,,0.0,2021,1,0.237721647
Camarines Norte,,0.0,2021,2,0.248728419
Camarines Norte,,0.0,2021,3,0.339339667
Camarines Norte,,0.0,2021,4,0.470476911
Camarines Norte,,0.0,2021,5,0.425671079
Camarines Norte,2021-06,0.0,2021,6,0.410250255
Camarines Norte,,0.0,2021,7,0.393270183
Camarines Norte,,0.0,2021,8,0.358795338
Camarines Norte,2021-09,0.04048,2021,9,0.341699575
Camarines Norte,2021-10,0.0,2021,10,0.344272748
Camarines Norte,,0.0,2021,11,0.351734922
Camarines Norte,2021-12,0.0,2021,12,0.299977597
Camarines Norte,,0.0,2022,1,0.303245136
Camarines Norte,,0.0,2022,2,0.323184049
Camarines Norte,,0.0,2022,3,0.397170543
Camarines Norte,2022-04,0.0,2022,4,0.45501185
Camarines Norte,,0.0,2022,5,0.512165114
Camarines Norte,,0.0,2022,6,0.460034552
Camarines Norte,,0.0,2022,7,0.0
Camarines Norte,2022-08,0.0,2022,8,0.359648066
Camarines Norte,2022-09,0.0,2022,9,0.230073164
Camarines Norte,2022-10,0.13767,2022,10,0.353910415
Camarines Norte,,0.0,2022,11,0.342016258
Camarines Norte,,0.0,2022,12,0.303293844
Camarines Norte,,0.0,2023,1,0.274057055
Camarines Norte,,0.0,2023,2,0.368731953
Camarines Norte,,0.0,2023,3,0.473547377
Camarines Norte,,0.0,2023,4,0.627003808
Camarines Norte,,0.0,2023,5,0.574679655
Camarines Norte,,0.0,2023,6,0.498387639
Camarines Norte,2023-07,0.0,2023,7,0.062347633
Camarines Norte,2023-08,0.0,2023,8,0.456153271
Camarines Norte,,0.0,2023,9,0.496791196
Camarines Norte,,0.0,2023,10,0.496204648
Camarines Norte,,0.0,2023,11,0.49323087
Camarines Norte,2023-12,0.0,2023,12,0.351741571
Camarines Norte,,0.0,2024,1,0.317635155
Camarines Norte,,0.0,2024,2,0.350712106
Camarines Norte,,0.0,2024,3,0.412007979
Camarines Norte,,0.0,2024,4,0.545193993
Camarines Norte,2024-05,0.16329,2024,5,0.504034911
Camarines Norte,,0.0,2024,6,0.403117825
Camarines Norte,,0.0,2024,7,0.373962287
Camarines Norte,,0.0,2024,8,0.573545904
Camarines Norte,2024-09,0.02263,2024,9,0.255309575
Camarines Norte,2024-10,0.0,2024,10,0.280780246
Camarines Norte,2024-11,0.0,2024,11,0.443858369
Camarines Norte,,0.0,2024,12,0.350910497
Camarines Sur,,0.0,2012,4,0.263363824
Camarines Sur,,0.0,2012,5,0.153562245
Camarines Sur,2012-06,0.0,2012,6,0.023563934
Camarines Sur,,0.0,2012,7,0.000435
Camarines Sur,2012-08,0.0,2012,8,0.166324035
Camarines Sur,,0.0,2012,9,0.007759595
Camarines Sur,2012-10,0.0,2012,10,0.054108552
Camarines Sur,,0.0,2012,11,0.012596549
Camarines Sur,2012-12,0.0,2012,12,-0.005135562
Camarines Sur,2013-01,0.0,2013,1,-0.004703014
Camarines Sur,,0.0,2013,2,0.118407737
Camarines Sur,,0.0,2013,3,0.198023443
Camarines Sur,,0.0,2013,4,0.209428588
Camarines Sur,,0.0,2013,5,0.244009479
Camarines Sur,2013-06,0.00112,2013,6,0.169032012
Camarines Sur,2013-07,0.0,2013,7,0.126452249
Camarines Sur,2013-08,0.0,2013,8,0.171035819
Camarines Sur,2013-09,0.0,2013,9,0.109352013
Camarines Sur,2013-10,0.0,2013,10,0.168547733
Camarines Sur,2013-11,0.0,2013,11,0.09742092
Camarines Sur,,0.0,2013,12,0.018300279
Camarines Sur,2014-01,0.0,2014,1,0.065999262
Camarines Sur,2014-02,0.0,2014,2,0.108292238
Camarines Sur,,0.0,2014,3,0.115840922
Camarines Sur,,0.0,2014,4,0.244165524
Camarines Sur,,0.0,2014,5,0.180025018
Camarines Sur,,0.0,2014,6,0.109835918
Camarines Sur,2014-07,0.55563,2014,7,0.117777081
Camarines Sur,,0.0,2014,8,0.179047495
Camarines Sur,2014-09,0.0,2014,9,0.207661496
Camarines Sur,,0.0,2014,10,0.132650432
Camarines Sur,,0.0,2014,11,-0.069223594
Camarines Sur,2014-12,0.36052,2014,12,0.05836731
Camarines Sur,2015-01,0.0066,2015,1,0.151925431
Camarines Sur,,0.0,2015,2,0.182335102
Camarines Sur,,0.0,2015,3,0.217198146
Camarines Sur,2015-04,0.0,2015,4,0.256279881
Camarines Sur,2015-05,0.0,2015,5,0.183248105
Camarines Sur,,0.0,2015,6,0.143541172
Camarines Sur,2015-07,0.0,2015,7,0.121752522
Camarines Sur,2015-08,0.0,2015,8,0.126997053
Camarines Sur,,0.0,2015,9,0.129587777
Camarines Sur,2015-10,0.0,2015,10,0.113031672
Camarines Sur,,0.0,2015,11,0.118730573
Camarines Sur,2015-12,0.31042,2015,12,0.071094012
Camarines Sur,,0.0,2016,1,-0.000159
Camarines Sur,,0.0,2016,2,0.029658964
Camarines Sur,,0.0,2016,3,0.092813383
Camarines Sur,,0.0,2016,4,0.232534069
Camarines Sur,,0.0,2016,5,0.297436536
Camarines Sur,,0.0,2016,6,0.117614775
Camarines Sur,2016-07,0.0,2016,7,0.100330613
Camarines Sur,,0.0,2016,8,0.113158599
Camarines Sur,2016-09,0.0,2016,9,0.153669493
Camarines Sur,2016-10,0.05122,2016,10,0.165406941
Camarines Sur,2016-11,0.0,2016,11,0.026117444
Camarines Sur,2016-12,1.07375,2016,12,-0.022357863
Camarines Sur,,0.0,2017,1,0.076486395
Camarines Sur,,0.0,2017,2,0.229629467
Camarines Sur,,0.0,2017,3,0.353682257
Camarines Sur,,0.0,2017,4,0.501970666
Camarines Sur,,0.0,2017,5,0.537624419
Camarines Sur,,0.0,2017,6,0.321172286
Camarines Sur,,0.0,2017,7,0.249024061
Camarines Sur,2017-08,0.0,2017,8,0.336884249
Camarines Sur,2017-09,0.0,2017,9,0.418281625
Camarines Sur,2017-10,0.0,2017,10,0.384188021
Camarines Sur,2017-11,0.0,2017,11,0.26854205
Camarines Sur,2017-12,0.0,2017,12,0.278672156
Camarines Sur,2018-01,0.0,2018,1,0.218045189
Camarines Sur,2018-02,0.0,2018,2,0.295897479
Camarines Sur,,0.0,2018,3,0.39076672
Camarines Sur,,0.0,2018,4,0.49330575
Camarines Sur,,0.0,2018,5,0.453261419
Camarines Sur,,0.0,2018,6,0.413567891
Camarines Sur,,0.0,2018,7,0.103319315
Camarines Sur,,0.0,2018,8,0.087143987
Camarines Sur,2018-09,0.0,2018,9,0.291746213
Camarines Sur,2018-10,0.0,2018,10,0.35903786
Camarines Sur,2018-11,0.0,2018,11,0.286575581
Camarines Sur,,0.0,2018,12,0.233666754
Camarines Sur,,0.0,2019,1,0.231256934
Camarines Sur,,0.0,2019,2,0.269064963
Camarines Sur,,0.0,2019,3,0.330786774
Camarines Sur,,0.0,2019,4,0.401655198
Camarines Sur,,0.0,2019,5,0.416737958
Camarines Sur,,0.0,2019,6,0.414323305
Camarines Sur,2019-07,0.0,2019,7,0.302607869
Camarines Sur,2019-08,0.0,2019,8,0.373231501
Camarines Sur,,0.0,2019,9,0.364071291
Camarines Sur,,0.0,2019,10,0.386079732
Camarines Sur,2019-11,0.0,2019,11,0.290462166
Camarines Sur,2019-12,0.45656,2019,12,0.22134866
Camarines Sur,,0.0,2020,1,0.145311204
Camarines Sur,,0.0,2020,2,0.379237297
Camarines Sur,,0.0,2020,3,0.47421664
Camarines Sur,,0.0,2020,4,0.620381054
Camarines Sur,2020-05,0.28007,2020,5,0.445052185
Camarines Sur,,0.0,2020,6,0.397141145
Camarines Sur,,0.0,2020,7,0.392900438
Camarines Sur,,0.0,2020,8,0.415393323
Camarines Sur,,0.0,2020,9,0.450883554
Camarines Sur,2020-10,0.66995,2020,10,0.358268672
Camarines Sur,2020-11,0.81652,2020,11,0.274354919
Camarines Sur,,0.0,2020,12,0.365337699
Camarines Sur,,0.0,2021,1,0.300984244
Camarines Sur,,0.0,2021,2,0.349207814
Camarines Sur,,0.0,2021,3,0.452430014
Camarines Sur,,0.0,2021,4,0.571997902
Camarines Sur,,0.0,2021,5,0.524149296
Camarines Sur,2021-06,0.00028,2021,6,0.469160818
Camarines Sur,,0.0,2021,7,0.459159092
Camarines Sur,,0.0,2021,8,0.447958435
Camarines Sur,2021-09,0.06072,2021,9,0.461985522
Camarines Sur,2021-10,0.0,2021,10,0.393634239
Camarines Sur,,0.0,2021,11,0.446949339
Camarines Sur,2021-12,0.0,2021,12,0.395773659
Camarines Sur,,0.0,2022,1,0.421954702
Camarines Sur,,0.0,2022,2,0.468267485
Camarines Sur,,0.0,2022,3,0.528538302
Camarines Sur,2022-04,0.0,2022,4,0.544273233
Camarines Sur,,0.0,2022,5,0.603165246
Camarines Sur,,0.0,2022,6,0.581292441
Camarines Sur,,0.0,2022,7,0.001669152
Camarines Sur,2022-08,0.0,2022,8,0.431239829
Camarines Sur,2022-09,0.0,2022,9,0.380919364
Camarines Sur,2022-10,0.12748,2022,10,0.444445361
Camarines Sur,,0.0,2022,11,0.430739527
Camarines Sur,,0.0,2022,12,0.418370483
Camarines Sur,,0.0,2023,1,0.347220052
Camarines Sur,,0.0,2023,2,0.446809634
Camarines Sur,,0.0,2023,3,0.593244765
Camarines Sur,,0.0,2023,4,0.730577064
Camarines Sur,,0.0,2023,5,0.717731334
Camarines Sur,,0.0,2023,6,0.571328648
Camarines Sur,2023-07,0.0,2023,7,0.231195853
Camarines Sur,2023-08,0.0,2023,8,0.559545246
Camarines Sur,,0.0,2023,9,0.574219041
Camarines Sur,,0.0,2023,10,0.599616633
Camarines Sur,,0.0,2023,11,0.632812167
Camarines Sur,2023-12,0.0,2023,12,0.469149745
Camarines Sur,,0.0,2024,1,0.426710346
Camarines Sur,,0.0,2024,2,0.478690534
Camarines Sur,,0.0,2024,3,0.578500252
Camarines Sur,,0.0,2024,4,0.672990635
Camarines Sur,2024-05,0.12717,2024,5,0.644907997
Camarines Sur,,0.0,2024,6,0.564614516
Camarines Sur,,0.0,2024,7,0.321629507
Camarines Sur,,0.0,2024,8,0.64352701
Camarines Sur,2024-09,0.01307,2024,9,0.038171258
Camarines Sur,2024-10,0.0,2024,10,0.571589161
Camarines Sur,2024-11,0.34428,2024,11,0.547959331
Camarines Sur,,0.0,2024,12,0.434566588
Camiguin,,0.0,2012,4,0.150387754
Camiguin,,0.0,2012,5,0.093726881
Camiguin,2012-06,0.0,2012,6,-0.070941917
Camiguin,,0.0,2012,7,0.002186625
Camiguin,2012-08,0.0,2012,8,0.029413361
Camiguin,,0.0,2012,9,0.027722178
Camiguin,2012-10,0.0,2012,10,0.007452303
Camiguin,,0.0,2012,11,-0.043766679
Camiguin,2012-12,0.0,2012,12,-0.047558389
Camiguin,2013-01,0.0,2013,1,-0.035882344
Camiguin,,0.0,2013,2,0.14482328
Camiguin,,0.0,2013,3,0.175940055
Camiguin,,0.0,2013,4,0.165593601
Camiguin,,0.0,2013,5,0.101955926
Camiguin,2013-06,0.0,2013,6,0.185455579
Camiguin,2013-07,0.0,2013,7,0.128268262
Camiguin,2013-08,0.0,2013,8,0.088159703
Camiguin,2013-09,0.0,2013,9,0.055238494
Camiguin,2013-10,0.0,2013,10,0.110338201
Camiguin,2013-11,0.0,2013,11,0.036106928
Camiguin,,0.0,2013,12,-0.03133028
Camiguin,2014-01,0.0,2014,1,0.050729147
Camiguin,2014-02,0.0,2014,2,0.005173371
Camiguin,,0.0,2014,3,0.041820366
Camiguin,,0.0,2014,4,0.166629928
Camiguin,,0.0,2014,5,0.094615333
Camiguin,,0.0,2014,6,0.075584332
Camiguin,2014-07,0.0,2014,7,0.012978664
Camiguin,,0.0,2014,8,0.072371388
Camiguin,2014-09,0.0,2014,9,0.147077323
Camiguin,,0.0,2014,10,-0.004440025
Camiguin,,0.0,2014,11,-0.192864459
Camiguin,2014-12,0.00316,2014,12,0.040783054
Camiguin,2015-01,0.0,2015,1,0.098451124
Camiguin,,0.0,2015,2,0.131190984
Camiguin,,0.0,2015,3,0.109660256
Camiguin,2015-04,0.0,2015,4,0.101410725
Camiguin,2015-05,0.0,2015,5,0.110480904
Camiguin,,0.0,2015,6,0.246282334
Camiguin,2015-07,0.0,2015,7,0.085198817
Camiguin,2015-08,0.0,2015,8,0.00204654
Camiguin,,0.0,2015,9,0.058724525
Camiguin,2015-10,0.0,2015,10,0.036562682
Camiguin,,0.0,2015,11,-0.001817637
Camiguin,2015-12,0.0,2015,12,-0.018615263
Camiguin,,0.0,2016,1,-0.057254848
Camiguin,,0.0,2016,2,-0.079470751
Camiguin,,0.0,2016,3,-0.016372933
Camiguin,,0.0,2016,4,0.109423162
Camiguin,,0.0,2016,5,0.26862889
Camiguin,,0.0,2016,6,0.052263409
Camiguin,2016-07,0.0,2016,7,0.019175684
Camiguin,,0.0,2016,8,0.038155567
Camiguin,2016-09,0.0,2016,9,0.013674565
Camiguin,2016-10,0.0,2016,10,0.005448925
Camiguin,2016-11,0.0,2016,11,-0.073925894
Camiguin,2016-12,0.0,2016,12,-0.163575897
Camiguin,,0.0,2017,1,0.068957601
Camiguin,,0.0,2017,2,0.16780207
Camiguin,,0.0,2017,3,0.345737495
Camiguin,,0.0,2017,4,0.504087299
Camiguin,,0.0,2017,5,0.386727666
Camiguin,,0.0,2017,6,0.201436096
Camiguin,,0.0,2017,7,0.028141875
Camiguin,2017-08,0.0,2017,8,0.248795719
Camiguin,2017-09,0.0,2017,9,0.354313494
Camiguin,2017-10,0.0,2017,10,0.149697964
Camiguin,2017-11,0.0,2017,11,0.211317918
Camiguin,2017-12,0.0,2017,12,0.193771917
Camiguin,2018-01,0.0,2018,1,0.133430716
Camiguin,2018-02,0.00028,2018,2,0.16102402
Camiguin,,0.0,2018,3,0.317062549
Camiguin,,0.0,2018,4,0.412200522
Camiguin,,0.0,2018,5,0.364577444
Camiguin,,0.0,2018,6,0.338783762
Camiguin,,0.0,2018,7,0.112597012
Camiguin,,0.0,2018,8,0.141698969
Camiguin,2018-09,0.0,2018,9,0.221061703
Camiguin,2018-10,0.0,2018,10,0.258938259
Camiguin,2018-11,0.0,2018,11,0.181210193
Camiguin,,0.0,2018,12,0.124938456
Camiguin,,0.0,2019,1,0.121419978
Camiguin,,0.0,2019,2,0.187420974
Camiguin,,0.0,2019,3,0.232041196
Camiguin,,0.0,2019,4,0.306638452
Camiguin,,0.0,2019,5,0.298041394
Camiguin,,0.0,2019,6,0.290337969
Camiguin,2019-07,0.0,2019,7,0.254528582
Camiguin,2019-08,0.0,2019,8,0.204304613
Camiguin,,0.0,2019,9,0.226463079
Camiguin,,0.0,2019,10,0.286452357
Camiguin,2019-11,0.0,2019,11,0.160327702
Camiguin,2019-12,0.0,2019,12,0.189819151
Camiguin,,0.0,2020,1,0.04783986
Camiguin,,0.0,2020,2,0.302484191
Camiguin,,0.0,2020,3,0.371691707
Camiguin,,0.0,2020,4,0.517483788
Camiguin,2020-05,0.0,2020,5,0.302701164
Camiguin,,0.0,2020,6,0.298834412
Camiguin,,0.0,2020,7,0.194477209
Camiguin,,0.0,2020,8,0.294915641
Camiguin,,0.0,2020,9,0.299674428
Camiguin,2020-10,0.0,2020,10,0.0
Camiguin,2020-11,0.0,2020,11,0.235403239
Camiguin,,0.0,2020,12,0.244389714
Camiguin,,0.0,2021,1,0.17218189
Camiguin,,0.0,2021,2,0.204074712
Camiguin,,0.0,2021,3,0.321001168
Camiguin,,0.0,2021,4,0.376085261
Camiguin,,0.0,2021,5,0.427772022
Camiguin,2021-06,0.0,2021,6,0.307807158
Camiguin,,0.0,2021,7,0.230036391
Camiguin,,0.0,2021,8,0.346544302
Camiguin,2021-09,0.0,2021,9,0.103537986
Camiguin,2021-10,0.0,2021,10,0.029893415
Camiguin,,0.0,2021,11,0.31095778
Camiguin,2021-12,0.0,2021,12,0.322989015
Camiguin,,0.0,2022,1,0.265928672
Camiguin,,0.0,2022,2,0.151322367
Camiguin,,0.0,2022,3,0.33400467
Camiguin,2022-04,0.0,2022,4,0.428872665
Camiguin,,0.0,2022,5,0.441825783
Camiguin,,0.0,2022,6,0.375054319
Camiguin,,0.0,2022,7,0.057444815
Camiguin,2022-08,0.0,2022,8,0.380579619
Camiguin,2022-09,0.0,2022,9,0.005749003
Camiguin,2022-10,0.0,2022,10,0.274708365
Camiguin,,0.0,2022,11,0.259601039
Camiguin,,0.0,2022,12,0.006484145
Camiguin,,0.0,2023,1,0.14965397
Camiguin,,0.0,2023,2,0.330428394
Camiguin,,0.0,2023,3,0.413057726
Camiguin,,0.0,2023,4,0.530132364
Camiguin,,0.0,2023,5,0.495284219
Camiguin,,0.0,2023,6,0.43813235
Camiguin,2023-07,0.0,2023,7,0.0
Camiguin,2023-08,0.0,2023,8,0.14089462
Camiguin,,0.0,2023,9,0.426842534
Camiguin,,0.0,2023,10,0.422083634
Camiguin,,0.0,2023,11,0.500207312
Camiguin,2023-12,0.0,2023,12,0.321997506
Camiguin,,0.0,2024,1,0.264536719
Camiguin,,0.0,2024,2,0.317277922
Camiguin,,0.0,2024,3,0.402732192
Camiguin,,0.0,2024,4,0.535080214
Camiguin,2024-05,0.0,2024,5,0.450044224
Camiguin,,0.0,2024,6,0.373311392
Camiguin,,0.0,2024,7,0.424424049
Camiguin,,0.0,2024,8,0.58562272
Camiguin,2024-09,0.0,2024,9,0.434617675
Camiguin,2024-10,0.0,2024,10,0.462373536
Camiguin,2024-11,0.0,2024,11,0.353638828
Camiguin,,0.0,2024,12,0.407361692
Capiz,,0.0,2012,4,0.189053086
Capiz,,0.0,2012,5,0.141244456
Capiz,2012-06,0.0,2012,6,-0.066843612
Capiz,,0.0,2012,7,0.000476
Capiz,2012-08,0.0,2012,8,0.108194906
Capiz,,0.0,2012,9,0.042124033
Capiz,2012-10,0.00576,2012,10,0.031187679
Capiz,,0.0,2012,11,0.010939281
Capiz,2012-12,0.0026,2012,12,-0.034325661
Capiz,2013-01,0.0,2013,1,-0.036718948
Capiz,,0.0,2013,2,0.126604412
Capiz,,0.0,2013,3,0.170545831
Capiz,,0.0,2013,4,0.173761625
Capiz,,0.0,2013,5,0.219695487
Capiz,2013-06,0.0,2013,6,0.032231005
Capiz,2013-07,0.0,2013,7,0.017784664
Capiz,2013-08,0.0,2013,8,0.085227789
Capiz,2013-09,0.0,2013,9,0.06662185
Capiz,2013-10,0.0,2013,10,0.062044705
Capiz,2013-11,0.54369,2013,11,0.035334781
Capiz,,0.0,2013,12,-0.061587505
Capiz,2014-01,0.00056,2014,1,0.016916863
Capiz,2014-02,0.00028,2014,2,0.03883731
Capiz,,0.0,2014,3,0.066866642
Capiz,,0.0,2014,4,0.213432431
Capiz,,0.0,2014,5,0.100398246
Capiz,,0.0,2014,6,0.098469102
Capiz,2014-07,0.0,2014,7,-0.014763188
Capiz,,0.0,2014,8,0.156090078
Capiz,2014-09,0.0,2014,9,0.080617657
Capiz,,0.0,2014,10,0.044497957
Capiz,,0.0,2014,11,-0.103381288
Capiz,2014-12,0.0,2014,12,0.010064099
Capiz,2015-01,0.0,2015,1,0.187617614
Capiz,,0.0,2015,2,0.154550444
Capiz,,0.0,2015,3,0.164962185
Capiz,2015-04,0.0,2015,4,0.181410104
Capiz,2015-05,0.0,2015,5,0.16528088
Capiz,,0.0,2015,6,0.062013244
Capiz,2015-07,0.0,2015,7,0.080112307
Capiz,2015-08,0.0,2015,8,0.118921151
Capiz,,0.0,2015,9,0.071955646
Capiz,2015-10,0.0,2015,10,0.065693932
Capiz,,0.0,2015,11,0.062296805
Capiz,2015-12,0.0,2015,12,0.034985396
Capiz,,0.0,2016,1,-0.030935136
Capiz,,0.0,2016,2,-0.027880836
Capiz,,0.0,2016,3,0.052979513
Capiz,,0.0,2016,4,0.20826201
Capiz,,0.0,2016,5,0.272034992
Capiz,,0.0,2016,6,0.044755352
Capiz,2016-07,0.0,2016,7,0.036771036
Capiz,,0.0,2016,8,0.095591472
Capiz,2016-09,0.0,2016,9,0.113029646
Capiz,2016-10,0.0,2016,10,0.089413137
Capiz,2016-11,0.0,2016,11,0.003207296
Capiz,2016-12,0.0,2016,12,0.019519098
Capiz,,0.0,2017,1,0.105575705
Capiz,,0.0,2017,2,0.194631504
Capiz,,0.0,2017,3,0.320200066
Capiz,,0.0,2017,4,0.482244746
Capiz,,0.0,2017,5,0.45380957
Capiz,,0.0,2017,6,0.233946353
Capiz,,0.0,2017,7,0.235489086
Capiz,2017-08,0.0,2017,8,0.250781349
Capiz,2017-09,0.0,2017,9,0.44992836
Capiz,2017-10,0.0,2017,10,0.36019552
Capiz,2017-11,0.0,2017,11,0.25190319
Capiz,2017-12,0.0,2017,12,0.219490224
Capiz,2018-01,0.0,2018,1,0.178236498
Capiz,2018-02,0.0,2018,2,0.223443668
Capiz,,0.0,2018,3,0.370866791
Capiz,,0.0,2018,4,0.487219138
Capiz,,0.0,2018,5,0.382512274
Capiz,,0.0,2018,6,0.36806884
Capiz,,0.0,2018,7,8.36e-05
Capiz,,0.0,2018,8,0.237165409
Capiz,2018-09,0.0,2018,9,0.249028791
Capiz,2018-10,0.0,2018,10,0.295809455
Capiz,2018-11,0.0,2018,11,0.217724088
Capiz,,0.0,2018,12,0.190762147
Capiz,,0.0,2019,1,0.183282365
Capiz,,0.0,2019,2,0.206011275
Capiz,,0.0,2019,3,0.289688989
Capiz,,0.0,2019,4,0.384118493
Capiz,,0.0,2019,5,0.364153974
Capiz,,0.0,2019,6,0.432511768
Capiz,2019-07,0.0,2019,7,0.299344724
Capiz,2019-08,0.0,2019,8,0.048687704
Capiz,,0.0,2019,9,0.290573481
Capiz,,0.0,2019,10,0.269530143
Capiz,2019-11,0.0,2019,11,0.236591887
Capiz,2019-12,0.56371,2019,12,0.162271774
Capiz,,0.0,2020,1,0.108976698
Capiz,,0.0,2020,2,0.348523475
Capiz,,0.0,2020,3,0.452553904
Capiz,,0.0,2020,4,0.591231799
Capiz,2020-05,0.0,2020,5,0.456481487
Capiz,,0.0,2020,6,0.347847882
Capiz,,0.0,2020,7,0.316333478
Capiz,,0.0,2020,8,0.365235539
Capiz,,0.0,2020,9,0.45471718
Capiz,2020-10,0.0,2020,10,0.275826204
Capiz,2020-11,0.0,2020,11,0.316774815
Capiz,,0.0,2020,12,0.328045962
Capiz,,0.0,2021,1,0.250598439
Capiz,,0.0,2021,2,0.307600675
Capiz,,0.0,2021,3,0.437928657
Capiz,,0.0,2021,4,0.545641345
Capiz,,0.0,2021,5,0.529970367
Capiz,2021-06,0.00056,2021,6,0.401965299
Capiz,,0.0,2021,7,0.182623579
Capiz,,0.0,2021,8,0.495092494
Capiz,2021-09,0.0,2021,9,0.252221739
Capiz,2021-10,0.0,2021,10,0.301435631
Capiz,,0.0,2021,11,0.39641422
Capiz,2021-12,0.0,2021,12,0.346303136
Capiz,,0.0,2022,1,0.372329978
Capiz,,0.0,2022,2,0.358317048
Capiz,,0.0,2022,3,0.469256471
Capiz,2022-04,0.0,2022,4,0.487115167
Capiz,,0.0,2022,5,0.568286144
Capiz,,0.0,2022,6,0.566707296
Capiz,,0.0,2022,7,0.004469493
Capiz,2022-08,0.0,2022,8,0.374220547
Capiz,2022-09,0.0,2022,9,0.03667043
Capiz,2022-10,0.0,2022,10,0.348009233
Capiz,,0.0,2022,11,0.380715057
Capiz,,0.0,2022,12,0.3625599
Capiz,,0.0,2023,1,0.370985039
Capiz,,0.0,2023,2,0.446572298
Capiz,,0.0,2023,3,0.587433193
Capiz,,0.0,2023,4,0.70075255
Capiz,,0.0,2023,5,0.619456775
Capiz,,0.0,2023,6,0.557573618
Capiz,2023-07,0.0,2023,7,0.343298917
Capiz,2023-08,0.0,2023,8,0.529524212
Capiz,,0.0,2023,9,0.52990378
Capiz,,0.0,2023,10,0.523067218
